taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	modified	bibliographicCitation	references	license	rightsHolder	datasetName	institutionCode	datasetID	isMarine	isFreshwater	isTerrestrial	isExtinct	isBrackish	vernacularName	source	language	isPreferredName
urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101168		Lethenteron camtschaticum	Lethenteron camtschaticum	Lethenteron			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lethenteron		camtschaticum		Species	(Tilesius, 1811)	ICZN	accepted		2010-05-06	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lethenteron camtschaticum (Tilesius, 1811). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173						1	1			1	arktisk niauge	PESI (A Pan-European Species directories Infrastructure) focal points	NNO	0
urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101168		Lethenteron camtschaticum	Lethenteron camtschaticum	Lethenteron			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lethenteron		camtschaticum		Species	(Tilesius, 1811)	ICZN	accepted		2010-05-06	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lethenteron camtschaticum (Tilesius, 1811). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173						1	1			1	arktisk niøye	PESI (A Pan-European Species directories Infrastructure) focal points	NOB	0
urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101168		Lethenteron camtschaticum	Lethenteron camtschaticum	Lethenteron			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lethenteron		camtschaticum		Species	(Tilesius, 1811)	ICZN	accepted		2010-05-06	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lethenteron camtschaticum (Tilesius, 1811). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173						1	1			1	lamprea ártica	PESI (A Pan-European Species directories Infrastructure) focal points	SPA	0
urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101168		Lethenteron camtschaticum	Lethenteron camtschaticum	Lethenteron			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lethenteron		camtschaticum		Species	(Tilesius, 1811)	ICZN	accepted		2010-05-06	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lethenteron camtschaticum (Tilesius, 1811). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173						1	1			1	Мінога тихоокеанська	PESI (A Pan-European Species directories Infrastructure) focal points	UKR	0
urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101168		Lethenteron camtschaticum	Lethenteron camtschaticum	Lethenteron			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lethenteron		camtschaticum		Species	(Tilesius, 1811)	ICZN	accepted		2010-05-06	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lethenteron camtschaticum (Tilesius, 1811). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173						1	1			1	тихоокеанская минога 	PESI (A Pan-European Species directories Infrastructure) focal points	RUS	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	Lamprete	PESI (A Pan-European Species directories Infrastructure) focal points	DEU	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	Meerneunauge	Nijssen, H.; de Groot, S.J. (1987). De vissen van Nederland: systematische indeling, historisch overzicht, het ontstaan van de viskweek, uitheemse vissoorten, determineersleutels, beschrijvingen, afbeeldingen, literatuur, van alle in Nederlandse wateren voor komende zee- en zoetwatervissoorten [Fishes of the Netherlands: systematic classification, historical overview, origins of fish culture, non-indigenous species, determination keys, descriptions, drawings, literature references on all marine and freshwater fish species living in Dutch waters]. KNNV Uitgeverij: Utrecht, The Netherlands. ISBN 90-5011-006-1. 224 pp.	DEU	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	Seelamprete	Davidson, A. (2001). North Atlantic fish cookbook [Noord-Atlantisch viskookboek]. Scepter: Bussum, The Netherlands. ISBN 90-72653-14-9. 556 pp. 	DEU	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	amprea	PESI (A Pan-European Species directories Infrastructure) focal points	SPA	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	amprega	PESI (A Pan-European Species directories Infrastructure) focal points	SPA	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	chiscar de mare	PESI (A Pan-European Species directories Infrastructure) focal points	RON	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	chucladit	PESI (A Pan-European Species directories Infrastructure) focal points	SPA	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	deniz taşemeni	PESI (A Pan-European Species directories Infrastructure) focal points	TUR	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	ferrêtimo	PESI (A Pan-European Species directories Infrastructure) focal points	SPA	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	grande lamproie	Gilson, G. (1921). Les poissons d'Ostende [The fishes of Ostend]. Société Anonyme belge d'Imprimerie: Bruxelles, Belgium. 110 pp.	FRA	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	great sea lamprey	PESI (A Pan-European Species directories Infrastructure) focal points	ENG	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	green sea lamprey	PESI (A Pan-European Species directories Infrastructure) focal points	ENG	0
urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101174	urn:lsid:marinespecies.org:taxname:101169	https://doi.org/10.5962/bhl.title.542	Petromyzon marinus	Petromyzon marinus	Petromyzon	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus		Species	Linnaeus, 1758	ICZN	accepted		2008-01-15	Froese, R. and D. Pauly. Editors. (2023). FishBase. Petromyzon marinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174						1	1	0		1	grote negenoog	Gilson, G. (1921). Les poissons d'Ostende [The fishes of Ostend]. Société Anonyme belge d'Imprimerie: Bruxelles, Belgium. 110 pp.	DUT	0
